time,open,high,low,close,vwap,volume,count
2020-04-11 11:00:00,6904.39,6904.39,6904.39,6904.39,0.00,0.00000000,0
2020-04-11 11:30:00,6904.39,6904.39,6904.39,6904.39,0.00,0.00000000,0
2020-04-11 12:00:00,6904.39,6904.39,6904.39,6904.39,0.00,0.00000000,0
2020-04-11 12:30:00,6875.07,6875.07,6875.07,6875.07,6875.07,0.00289000,2
2020-04-11 13:30:00,6875.07,6875.07,6875.07,6875.07,0.00,0.00000000,0
2020-04-11 14:00:00,6875.07,6875.07,6875.07,6875.07,0.00,0.00000000,0
2020-04-11 15:00:00,6875.07,6875.07,6875.07,6875.07,0.00,0.00000000,0
2020-04-11 15:30:00,6875.07,6875.07,6875.07,6875.07,0.00,0.00000000,0
2020-04-11 16:30:00,6875.07,6875.07,6875.07,6875.07,0.00,0.00000000,0
2020-04-11 17:00:00,6801.00,6801.00,6801.00,6801.00,6801.00,1.00000000,1
2020-04-11 17:30:00,6801.00,6801.00,6801.00,6801.00,0.00,0.00000000,0
2020-04-11 18:00:00,6813.40,6813.40,6813.40,6813.40,6813.40,0.14990000,2
2020-04-11 18:30:00,6797.98,6798.33,6797.90,6798.32,6798.18,1.83074659,9
2020-04-11 19:00:00,6798.32,6823.80,6798.32,6823.80,6823.79,0.08400000,2
2020-04-11 19:30:00,6823.80,6823.80,6823.80,6823.80,0.00,0.00000000,0
2020-04-11 20:00:00,6785.00,6785.00,6785.00,6785.00,6785.00,0.00221000,1
2020-04-11 20:30:00,6785.00,6785.00,6785.00,6785.00,0.00,0.00000000,0
2020-04-11 21:00:00,6785.00,6785.00,6785.00,6785.00,0.00,0.00000000,0
2020-04-11 21:30:00,6774.71,6790.72,6774.71,6790.72,6786.47,0.12351550,5
2020-04-11 22:00:00,6790.72,6790.72,6790.72,6790.72,0.00,0.00000000,0
2020-04-11 22:30:00,6891.02,6891.20,6872.30,6872.30,6886.08,0.59773453,4
2020-04-11 23:00:00,6872.30,6872.30,6872.30,6872.30,0.00,0.00000000,0
2020-04-11 23:30:00,6872.30,6872.30,6872.30,6872.30,0.00,0.00000000,0
2020-04-12 00:00:00,6872.30,6872.30,6872.30,6872.30,0.00,0.00000000,0
2020-04-12 01:00:00,6872.30,6872.30,6872.30,6872.30,0.00,0.00000000,0
2020-04-12 01:30:00,6872.30,6872.30,6860.00,6860.00,6860.00,0.00962000,1
2020-04-12 02:00:00,6860.00,6860.00,6860.00,6860.00,0.00,0.00000000,0
2020-04-12 02:30:00,6815.01,6815.01,6810.50,6810.50,6813.31,1.30000000,6
2020-04-12 04:30:00,6810.50,6810.50,6810.50,6810.50,0.00,0.00000000,0
2020-04-12 05:00:00,6810.50,6810.50,6810.50,6810.50,0.00,0.00000000,0
2020-04-12 06:30:00,6810.50,6810.50,6810.50,6810.50,0.00,0.00000000,0
2020-04-12 07:00:00,6810.50,6810.50,6810.50,6810.50,0.00,0.00000000,0
2020-04-12 07:30:00,6810.50,6810.50,6810.50,6810.50,0.00,0.00000000,0
2020-04-12 08:30:00,6810.50,6810.50,6810.50,6810.50,0.00,0.00000000,0
2020-04-12 09:00:00,6874.59,6874.59,6874.59,6874.59,6874.59,0.03000000,1
2020-04-12 09:30:00,6874.59,6874.59,6874.59,6874.59,0.00,0.00000000,0
2020-04-12 11:30:00,6874.59,6874.59,6874.59,6874.59,0.00,0.00000000,0
2020-04-12 12:00:00,6901.89,6901.89,6901.89,6901.89,6901.89,0.46233723,2
2020-04-12 12:30:00,6901.89,6901.89,6901.89,6901.89,0.00,0.00000000,0
2020-04-12 13:00:00,6901.89,6901.89,6901.89,6901.89,0.00,0.00000000,0
2020-04-12 13:30:00,6911.13,6911.13,6911.13,6911.13,6911.13,0.02000000,1
2020-04-12 14:00:00,6911.13,6911.13,6911.13,6911.13,0.00,0.00000000,0
2020-04-12 14:30:00,6911.13,7012.09,6911.13,7004.25,7004.49,0.12277150,6
2020-04-12 15:00:00,7004.25,7004.25,7004.25,7004.25,0.00,0.00000000,0
2020-04-12 15:30:00,7004.25,7004.25,7004.25,7004.25,0.00,0.00000000,0
2020-04-12 16:00:00,7103.00,7103.60,7094.10,7094.10,7102.84,0.68639414,5
2020-04-12 16:30:00,7094.10,7094.10,7094.10,7094.10,0.00,0.00000000,0
2020-04-12 17:00:00,7165.04,7173.09,7150.03,7150.03,7163.02,0.32193460,6
2020-04-12 17:30:00,7086.41,7086.41,7086.41,7086.41,7086.41,0.01140260,1
2020-04-12 18:00:00,7086.41,7086.41,7086.41,7086.41,0.00,0.00000000,0
2020-04-12 18:30:00,7086.41,7086.41,7086.41,7086.41,0.00,0.00000000,0
2020-04-12 20:00:00,7086.41,7086.41,7086.41,7086.41,0.00,0.00000000,0
2020-04-12 20:30:00,7116.81,7116.81,7116.81,7116.81,7116.81,1.00000000,1
2020-04-12 21:00:00,7106.06,7106.06,7106.06,7106.06,7106.06,0.04608913,1
2020-04-12 21:30:00,7133.09,7137.82,7133.09,7137.82,7137.39,0.67379942,2
2020-04-12 22:00:00,7136.18,7136.18,7136.18,7136.18,7136.18,0.05983779,1
2020-04-12 22:30:00,7136.18,7136.18,7136.18,7136.18,0.00,0.00000000,0
2020-04-12 23:00:00,7136.18,7136.18,7136.18,7136.18,0.00,0.00000000,0
2020-04-12 23:30:00,7000.02,7000.02,6943.21,6943.21,6960.13,0.40507331,5
2020-04-13 00:00:00,6850.61,6850.61,6666.00,6666.00,6740.28,1.74314148,24
2020-04-13 00:30:00,6718.95,6735.94,6500.01,6727.50,6587.77,3.84732598,27
2020-04-13 01:00:00,6727.50,6727.50,6727.50,6727.50,0.00,0.00000000,0
2020-04-13 01:30:00,6693.78,6694.92,6681.01,6681.01,6694.33,0.55658978,7
2020-04-13 02:00:00,6721.88,6721.88,6721.88,6721.88,6721.88,0.00700000,1
2020-04-13 02:30:00,6729.30,6729.30,6724.73,6724.73,6728.37,0.03706959,3
2020-04-13 03:00:00,6724.73,6724.73,6724.73,6724.73,0.00,0.00000000,0
2020-04-13 03:30:00,6680.63,6680.63,6671.30,6671.30,6676.22,0.14828120,3
2020-04-13 04:00:00,6679.10,6679.10,6678.13,6678.90,6678.27,0.76130392,13
2020-04-13 04:30:00,6678.90,6678.90,6678.90,6678.90,0.00,0.00000000,0
2020-04-13 06:00:00,6678.90,6678.90,6678.90,6678.90,0.00,0.00000000,0
2020-04-13 06:30:00,6740.18,6741.88,6740.18,6741.88,6741.20,0.04426826,3
2020-04-13 07:00:00,6741.88,6741.88,6723.00,6723.00,6723.00,0.05792833,1
2020-04-13 07:30:00,6696.38,6696.38,6689.70,6689.70,6691.06,0.99908389,8
2020-04-13 08:30:00,6689.70,6689.70,6689.70,6689.70,0.00,0.00000000,0
2020-04-13 09:00:00,6710.49,6710.49,6710.44,6710.44,6710.47,0.01422631,4
2020-04-13 09:30:00,6686.59,6686.59,6681.47,6681.47,6684.02,0.06241603,2
2020-04-13 10:00:00,6719.28,6719.28,6719.28,6719.28,6719.28,0.00203512,1
2020-04-13 10:30:00,6719.28,6720.00,6711.93,6720.00,6714.63,0.32657781,21
2020-04-13 11:00:00,6715.00,6715.00,6715.00,6715.00,6715.00,0.12000000,4
2020-04-13 11:30:00,6732.00,6829.13,6732.00,6820.57,6754.55,0.40347358,10
2020-04-13 12:00:00,6747.01,6747.01,6686.12,6686.12,6738.68,0.05998698,2
2020-04-13 12:30:00,6706.46,6706.60,6706.46,6706.60,6706.56,0.75000000,5
2020-04-13 13:00:00,6698.83,6698.83,6698.82,6698.82,6698.82,0.05854824,2
2020-04-13 13:30:00,6679.67,6679.67,6657.21,6657.21,6657.25,1.00209821,7
2020-04-13 14:00:00,6721.32,6750.09,6721.32,6740.68,6735.73,2.05357417,20
2020-04-13 14:30:00,6722.56,6724.39,6722.56,6724.39,6723.64,0.14212912,2
2020-04-13 15:00:00,6732.03,6762.47,6732.03,6762.47,6761.44,0.09000000,3
2020-04-13 15:30:00,6760.66,6787.91,6760.66,6787.91,6768.08,0.21867699,8
2020-04-13 16:00:00,6805.70,6805.70,6805.70,6805.70,6805.70,0.02204035,1
2020-04-13 16:30:00,6771.15,6771.15,6771.15,6771.15,6771.15,0.00738427,1
2020-04-13 17:30:00,6771.15,6771.15,6771.15,6771.15,0.00,0.00000000,0
2020-04-13 18:00:00,6782.70,6794.70,6782.70,6794.70,6783.97,0.33478944,5
2020-04-13 18:30:00,6770.00,6770.00,6770.00,6770.00,6770.00,0.14986135,4
2020-04-13 19:00:00,6787.26,6792.90,6787.26,6792.90,6791.25,1.18000000,5
2020-04-13 19:30:00,6790.31,6797.20,6790.31,6797.20,6794.38,1.00000000,5
2020-04-13 20:00:00,6797.20,6828.12,6782.87,6828.12,6820.04,1.23531214,9
2020-04-13 20:30:00,6824.90,6829.73,6822.91,6822.91,6826.56,1.78136115,7
2020-04-13 21:00:00,6822.91,6885.00,6822.91,6880.60,6884.83,11.62807382,23
2020-04-13 21:30:00,6880.60,6880.60,6825.75,6838.01,6842.92,1.23465775,12
2020-04-13 22:00:00,6887.75,6887.75,6887.75,6887.75,6887.75,0.02661140,1
2020-04-13 23:30:00,6887.75,6887.75,6887.75,6887.75,0.00,0.00000000,0
2020-04-14 00:00:00,6887.75,6887.75,6887.75,6887.75,0.00,0.00000000,0
2020-04-14 00:30:00,6887.75,6887.75,6887.75,6887.75,0.00,0.00000000,0
2020-04-14 01:00:00,6887.75,6887.75,6887.75,6887.75,0.00,0.00000000,0
2020-04-14 01:30:00,6887.75,6887.75,6887.75,6887.75,0.00,0.00000000,0
2020-04-14 02:00:00,6874.87,6880.64,6874.87,6880.64,6875.53,1.00050000,6
2020-04-14 02:30:00,6880.64,6880.64,6880.64,6880.64,0.00,0.00000000,0
2020-04-14 03:00:00,6856.77,6856.77,6856.77,6856.77,6856.77,0.01211442,3
2020-04-14 03:30:00,6856.77,6856.77,6856.77,6856.77,0.00,0.00000000,0
2020-04-14 04:00:00,6918.15,6918.15,6914.34,6914.34,6915.34,1.60000000,4
2020-04-14 05:30:00,6914.34,6914.34,6914.34,6914.34,0.00,0.00000000,0
2020-04-14 06:00:00,6914.34,6914.34,6914.34,6914.34,0.00,0.00000000,0
2020-04-14 07:30:00,6914.34,6914.34,6914.34,6914.34,0.00,0.00000000,0
2020-04-14 08:00:00,6805.00,6805.00,6783.31,6783.31,6804.44,1.02603674,5
2020-04-14 08:30:00,6781.00,6787.01,6780.99,6787.01,6782.91,0.22079546,4
2020-04-14 09:00:00,6787.01,6787.01,6787.01,6787.01,0.00,0.00000000,0
2020-04-14 09:30:00,6800.15,6876.36,6792.90,6872.65,6838.71,2.22550999,18
2020-04-14 10:30:00,6872.65,6872.65,6872.65,6872.65,0.00,0.00000000,0
2020-04-14 11:00:00,6846.66,6846.66,6846.66,6846.66,6846.66,0.00410824,1
2020-04-14 11:30:00,6846.66,6846.66,6846.66,6846.66,0.00,0.00000000,0
2020-04-14 12:00:00,6848.85,6856.40,6848.85,6856.40,6855.26,0.72945963,3
2020-04-14 12:30:00,6857.19,6857.99,6857.19,6857.99,6857.58,0.00583295,2
2020-04-14 13:30:00,6857.99,6857.99,6857.99,6857.99,0.00,0.00000000,0
2020-04-14 14:00:00,6897.82,6943.78,6897.82,6943.78,6943.60,1.00387214,3
2020-04-14 14:30:00,6907.40,6907.40,6901.06,6901.06,6904.71,0.03463449,3
2020-04-14 15:00:00,6900.53,6900.53,6900.51,6900.51,6900.51,1.00000000,6
2020-04-14 15:30:00,6932.49,6932.49,6925.00,6925.00,6925.04,12.17140679,13
2020-04-14 16:00:00,6899.88,6941.89,6882.56,6938.89,6896.07,1.86895998,12
2020-04-14 16:30:00,6963.50,6963.50,6963.50,6963.50,6963.50,0.22300444,1
2020-04-14 17:00:00,6963.50,6963.50,6963.50,6963.50,0.00,0.00000000,0
2020-04-14 17:30:00,6935.41,6935.41,6931.11,6931.11,6932.58,0.50797700,5
2020-04-14 18:00:00,6929.00,6945.26,6929.00,6945.26,6940.34,3.85000000,19
2020-04-14 18:30:00,6941.00,6941.00,6941.00,6941.00,6941.00,1.31112240,22
2020-04-14 19:00:00,6877.65,6877.65,6877.65,6877.65,6877.65,0.04921134,1
2020-04-14 19:30:00,6877.65,6877.65,6877.65,6877.65,0.00,0.00000000,0
2020-04-14 20:00:00,6877.65,6877.65,6877.65,6877.65,0.00,0.00000000,0
2020-04-14 20:30:00,6877.65,6877.65,6877.65,6877.65,6877.65,1.45380326,7
2020-04-14 21:00:00,6877.65,6877.65,6877.65,6877.65,0.00,0.00000000,0
2020-04-14 21:30:00,6877.65,6877.65,6877.65,6877.65,0.00,0.00000000,0
2020-04-15 00:30:00,6877.65,6877.65,6877.65,6877.65,0.00,0.00000000,0
2020-04-15 01:00:00,6856.29,6857.65,6856.29,6857.65,6856.99,0.20000000,4
2020-04-15 01:30:00,6856.90,6856.90,6856.90,6856.90,6856.90,0.04043357,1
2020-04-15 02:00:00,6856.90,6856.90,6856.90,6856.90,0.00,0.00000000,0
2020-04-15 02:30:00,6900.33,6900.33,6900.33,6900.33,6900.33,0.00201415,1
2020-04-15 05:30:00,6900.33,6900.33,6900.33,6900.33,0.00,0.00000000,0
2020-04-15 06:00:00,6916.25,6916.27,6916.25,6916.27,6916.25,0.13059764,3
2020-04-15 06:30:00,6916.27,6916.27,6907.23,6907.23,6907.23,0.04900060,1
2020-04-15 07:00:00,6907.23,6907.23,6907.23,6907.23,0.00,0.00000000,0
2020-04-15 08:00:00,6907.23,6907.23,6907.23,6907.23,0.00,0.00000000,0
2020-04-15 08:30:00,6868.41,6868.41,6855.89,6856.89,6859.62,0.11537048,4
2020-04-15 09:00:00,6856.89,6856.89,6856.89,6856.89,0.00,0.00000000,0
2020-04-15 09:30:00,6849.39,6860.12,6847.68,6856.25,6850.23,0.26887946,26
2020-04-15 10:00:00,6854.61,6860.21,6854.61,6860.21,6860.10,0.10200000,4
2020-04-15 10:30:00,6800.00,6800.00,6800.00,6800.00,6800.00,0.05000000,2
2020-04-15 11:00:00,6800.00,6800.00,6800.00,6800.00,0.00,0.00000000,0
2020-04-15 11:30:00,6794.14,6794.14,6772.29,6772.29,6776.22,0.27229233,4
2020-04-15 12:00:00,6772.33,6772.33,6722.83,6748.77,6756.25,0.30104169,12
2020-04-15 12:30:00,6754.49,6754.49,6700.00,6700.00,6723.75,0.93477476,8
2020-04-15 13:00:00,6713.34,6713.34,6713.34,6713.34,6713.34,0.00312419,1
2020-04-15 13:30:00,6734.27,6751.10,6734.27,6751.10,6748.13,0.03938601,5
2020-04-15 14:00:00,6747.60,6747.60,6747.60,6747.60,6747.60,0.00300000,1
2020-04-15 14:30:00,6753.00,6761.54,6729.98,6729.98,6747.30,0.16782301,9
2020-04-15 16:30:00,6729.98,6729.98,6729.98,6729.98,0.00,0.00000000,0
2020-04-15 17:00:00,6745.42,6745.45,6745.42,6745.45,6745.42,0.15000000,4
2020-04-15 17:30:00,6771.03,6771.03,6761.60,6761.60,6764.91,0.05686002,2
2020-04-15 18:00:00,6761.60,6771.18,6761.60,6764.25,6770.13,0.42397663,8
2020-04-15 18:30:00,6764.25,6764.25,6764.25,6764.25,0.00,0.00000000,0
2020-04-15 19:00:00,6751.27,6751.27,6751.27,6751.27,6751.27,0.00200000,1
2020-04-15 19:30:00,6751.27,6751.27,6742.57,6742.57,6742.57,0.22439891,1
2020-04-15 20:00:00,6742.57,6742.57,6742.57,6742.57,0.00,0.00000000,0
2020-04-15 20:30:00,6747.23,6747.23,6741.91,6741.91,6742.15,1.08000000,4
2020-04-15 21:00:00,6760.17,6765.52,6760.17,6765.52,6764.63,1.00000000,5
2020-04-15 22:30:00,6765.52,6765.52,6765.52,6765.52,0.00,0.00000000,0
2020-04-15 23:00:00,6650.00,6650.00,6624.36,6624.37,6643.59,0.24000000,6
2020-04-15 23:30:00,6630.35,6630.35,6630.35,6630.35,6630.35,0.00200000,1
2020-04-16 00:00:00,6622.89,6622.89,6500.00,6500.00,6553.75,0.47058351,10
2020-04-16 00:30:00,6557.92,6589.53,6557.92,6589.53,6559.49,0.05502789,2
2020-04-16 01:00:00,6589.53,6589.53,6589.53,6589.53,0.00,0.00000000,0
2020-04-16 01:30:00,6630.49,6645.82,6630.49,6637.16,6631.46,1.13000000,10
2020-04-16 02:00:00,6629.83,6629.83,6629.83,6629.83,6629.83,0.28290898,1
2020-04-16 02:30:00,6629.83,6629.83,6629.83,6629.83,0.00,0.00000000,0
2020-04-16 03:00:00,6629.83,6629.83,6629.83,6629.83,0.00,0.00000000,0
2020-04-16 03:30:00,6664.29,6664.29,6664.29,6664.29,6664.29,0.00200000,1
2020-04-16 04:00:00,6664.29,6664.29,6664.29,6664.29,0.00,0.00000000,0
2020-04-16 05:00:00,6664.29,6664.29,6664.29,6664.29,0.00,0.00000000,0
2020-04-16 05:30:00,6664.29,6664.29,6664.29,6664.29,0.00,0.00000000,0
2020-04-16 06:00:00,6664.29,6664.29,6664.29,6664.29,0.00,0.00000000,0
2020-04-16 06:30:00,6684.40,6684.40,6684.40,6684.40,6684.40,0.07223584,2
2020-04-16 07:00:00,6691.45,6983.63,6691.45,6973.66,6859.41,2.29029731,46
2020-04-16 07:30:00,6973.66,6973.66,6973.66,6973.66,0.00,0.00000000,0
2020-04-16 08:00:00,6911.17,6911.17,6911.17,6911.17,6911.17,0.00200000,1
2020-04-16 08:30:00,7011.35,7136.98,7011.35,7076.62,7089.60,0.94658810,27
2020-04-16 09:00:00,7064.00,7064.00,7064.00,7064.00,7064.00,0.03990947,2
2020-04-16 09:30:00,7067.81,7067.84,7045.59,7045.59,7058.45,0.12093138,3
2020-04-16 10:00:00,7072.43,7073.30,7072.43,7073.30,7073.09,0.63491146,5
2020-04-16 10:30:00,6994.62,6994.62,6950.00,6950.00,6973.07,0.55867087,8
2020-04-16 11:00:00,6991.46,7004.89,6991.46,7004.89,7003.61,0.11045430,2
2020-04-16 12:00:00,7004.89,7004.89,7004.89,7004.89,0.00,0.00000000,0
2020-04-16 12:30:00,7027.43,7044.31,7027.43,7044.30,7043.98,0.10509000,4
2020-04-16 13:00:00,7072.47,7072.47,7072.47,7072.47,7072.47,0.00702664,1
2020-04-16 13:30:00,7072.47,7072.47,7072.47,7072.47,0.00,0.00000000,0
2020-04-16 14:00:00,6984.74,7013.36,6984.60,7005.70,6992.76,0.48506014,7
2020-04-16 14:30:00,7017.10,7017.10,7017.10,7017.10,7017.10,0.02299207,1
2020-04-16 15:00:00,7036.72,7040.11,7036.72,7039.00,7039.35,0.13474215,5
2020-04-16 15:30:00,7039.00,7039.00,7039.00,7039.00,0.00,0.00000000,0
2020-04-16 16:00:00,7020.89,7020.89,7020.89,7020.89,7020.89,0.01350000,1
2020-04-16 16:30:00,6987.42,6987.42,6980.00,6980.00,6981.51,0.03921152,5
2020-04-16 17:00:00,7010.74,7010.74,7010.74,7010.74,7010.74,0.00200000,1
2020-04-16 17:30:00,7017.20,7017.20,7014.15,7014.15,7014.87,3.00000000,3
2020-04-16 18:00:00,7014.00,7014.00,7014.00,7014.00,7014.00,0.20000000,4
2020-04-16 18:30:00,7014.00,7047.16,7014.00,7047.16,7046.86,0.14251066,3
2020-04-16 19:00:00,7014.99,7014.99,7014.88,7014.88,7014.91,1.99600000,4
2020-04-16 19:30:00,7022.01,7022.01,7022.00,7022.00,7022.00,0.28434440,2
2020-04-16 20:00:00,7062.44,7062.44,7056.33,7056.33,7056.91,0.54128725,4
2020-04-16 20:30:00,7017.41,7017.41,7012.97,7012.97,7015.06,2.76767455,7
2020-04-16 21:00:00,7042.04,7042.04,7041.81,7041.81,7042.03,0.71199966,6
2020-04-16 21:30:00,7092.72,7092.72,7069.21,7069.21,7073.15,0.12345053,3
2020-04-16 22:00:00,7087.23,7137.00,7086.90,7086.90,7102.41,3.10658756,29
2020-04-16 22:30:00,7137.00,7137.00,7137.00,7137.00,7137.00,0.04440506,1
2020-04-16 23:00:00,7187.59,7187.59,7147.15,7147.15,7177.94,0.19913221,5
2020-04-16 23:30:00,7152.88,7152.88,7095.31,7100.60,7100.75,0.96079346,17
2020-04-17 00:00:00,7100.60,7100.60,7059.74,7073.04,7072.99,1.55127479,13
2020-04-17 00:30:00,7073.04,7073.04,7073.04,7073.04,0.00,0.00000000,0
2020-04-17 01:00:00,7073.04,7073.04,7073.04,7073.04,0.00,0.00000000,0
2020-04-17 01:30:00,7073.04,7073.04,7073.04,7073.04,0.00,0.00000000,0
2020-04-17 02:00:00,7108.08,7108.08,7095.43,7095.43,7107.54,0.04761000,2
2020-04-17 03:00:00,7095.43,7095.43,7095.43,7095.43,0.00,0.00000000,0
2020-04-17 03:30:00,7095.43,7095.43,7095.43,7095.43,0.00,0.00000000,0
2020-04-17 04:30:00,7095.43,7095.43,7095.43,7095.43,0.00,0.00000000,0
2020-04-17 05:00:00,7070.00,7070.00,7070.00,7070.00,7070.00,0.98010950,10
2020-04-17 06:00:00,7070.00,7070.00,7070.00,7070.00,0.00,0.00000000,0
2020-04-17 06:30:00,7070.00,7070.00,7066.06,7066.06,7066.06,0.00200000,1
2020-04-17 07:00:00,7066.06,7066.06,7066.06,7066.06,0.00,0.00000000,0
2020-04-17 07:30:00,7052.06,7057.20,7043.22,7043.22,7052.51,1.91525900,12
2020-04-17 10:00:00,7043.22,7043.22,7043.22,7043.22,0.00,0.00000000,0
2020-04-17 10:30:00,7043.22,7043.22,7043.22,7043.22,0.00,0.00000000,0
2020-04-17 11:00:00,7043.22,7043.22,7043.22,7043.22,0.00,0.00000000,0
2020-04-17 11:30:00,7089.54,7089.56,7060.35,7060.35,7077.08,8.94104360,39
2020-04-17 12:30:00,7060.35,7060.35,7060.35,7060.35,0.00,0.00000000,0
2020-04-17 13:00:00,7060.35,7060.35,7052.61,7052.61,7052.61,1.00000000,6
2020-04-17 13:30:00,7023.94,7023.94,7010.56,7010.56,7016.66,0.91090000,3
2020-04-17 14:00:00,7038.81,7038.81,7038.37,7038.37,7038.50,0.02388586,4
2020-04-17 14:30:00,7038.37,7038.37,7038.37,7038.37,0.00,0.00000000,0
2020-04-17 15:00:00,7038.37,7061.68,7038.37,7061.68,7061.68,0.00250000,1
2020-04-17 15:30:00,7061.68,7061.68,7061.68,7061.68,0.00,0.00000000,0
2020-04-17 16:00:00,7067.64,7067.64,7067.64,7067.64,7067.64,0.00200000,1
2020-04-17 17:00:00,7067.64,7067.64,7067.64,7067.64,0.00,0.00000000,0
2020-04-17 17:30:00,7067.64,7067.64,7067.64,7067.64,0.00,0.00000000,0
2020-04-17 18:00:00,7067.64,7067.64,7067.64,7067.64,0.00,0.00000000,0
2020-04-17 18:30:00,7035.00,7035.00,7035.00,7035.00,7035.00,1.00160000,6
2020-04-17 19:00:00,7068.69,7068.69,7051.33,7051.33,7054.78,0.03521526,4
2020-04-17 19:30:00,7066.49,7094.40,7052.82,7094.40,7091.22,0.51167498,6
2020-04-17 20:00:00,7078.28,7078.28,7072.53,7072.53,7075.12,0.00716938,2
2020-04-17 20:30:00,7055.39,7073.06,7054.80,7073.06,7055.07,0.30763654,6
2020-04-17 21:00:00,7073.06,7073.06,7073.06,7073.06,0.00,0.00000000,0
2020-04-17 21:30:00,7069.88,7074.38,7047.45,7047.45,7070.58,1.42207592,9
2020-04-17 22:00:00,7043.92,7053.17,7043.92,7053.16,7047.52,0.05127373,5
2020-04-17 22:30:00,7071.85,7071.85,7070.87,7070.87,7071.32,0.03331797,10
2020-04-17 23:00:00,7074.97,7138.50,7074.97,7138.50,7092.14,1.01692697,10
2020-04-17 23:30:00,7138.50,7138.50,7053.04,7053.04,7053.88,0.03571937,3
2020-04-18 00:00:00,7056.01,7056.01,7047.67,7047.67,7053.72,1.73278000,8
2020-04-18 00:30:00,7047.67,7047.67,7047.67,7047.67,0.00,0.00000000,0
2020-04-18 01:00:00,7088.99,7088.99,7088.99,7088.99,7088.99,0.00200000,1
2020-04-18 01:30:00,7088.99,7088.99,7088.99,7088.99,0.00,0.00000000,0
2020-04-18 02:00:00,7114.59,7114.59,7114.59,7114.59,7114.59,0.04194667,1
2020-04-18 03:00:00,7114.59,7114.59,7114.59,7114.59,0.00,0.00000000,0
2020-04-18 03:30:00,7107.83,7107.83,7107.83,7107.83,7107.83,0.01292074,1
2020-04-18 04:00:00,7115.97,7115.97,7115.97,7115.97,7115.97,0.04331949,2
2020-04-18 04:30:00,7115.97,7115.97,7115.97,7115.97,0.00,0.00000000,0
2020-04-18 05:00:00,7115.97,7115.97,7115.97,7115.97,0.00,0.00000000,0
2020-04-18 05:30:00,7120.88,7120.88,7120.88,7120.88,7120.88,0.00200000,1
2020-04-18 06:00:00,7120.88,7120.88,7120.88,7120.88,0.00,0.00000000,0
