time,time_fmt,open,high,low,close,vwap,volume,count
1587769800,2020-04-24 23:10:00+00:00,219.5,219.5,219.5,219.5,0.0,0.00000000,0
1587769860,2020-04-24 23:11:00+00:00,220.4,220.4,220.4,220.4,220.4,2.08716776,8
1587769920,2020-04-24 23:12:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587769980,2020-04-24 23:13:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770040,2020-04-24 23:14:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770100,2020-04-24 23:15:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770160,2020-04-24 23:16:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770220,2020-04-24 23:17:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770280,2020-04-24 23:18:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770340,2020-04-24 23:19:00+00:00,220.4,220.4,220.4,220.4,220.4,0.68000000,1
1587770400,2020-04-24 23:20:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770460,2020-04-24 23:21:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770520,2020-04-24 23:22:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587770580,2020-04-24 23:23:00+00:00,219.6,219.6,219.6,219.6,219.6,0.22817632,1
1587770640,2020-04-24 23:24:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587770700,2020-04-24 23:25:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587770760,2020-04-24 23:26:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587770820,2020-04-24 23:27:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587770880,2020-04-24 23:28:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587770940,2020-04-24 23:29:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771000,2020-04-24 23:30:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771060,2020-04-24 23:31:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771120,2020-04-24 23:32:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771180,2020-04-24 23:33:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771240,2020-04-24 23:34:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771300,2020-04-24 23:35:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771360,2020-04-24 23:36:00+00:00,219.6,219.6,219.6,219.6,0.0,0.00000000,0
1587771420,2020-04-24 23:37:00+00:00,219.6,219.6,219.5,219.5,219.5,6.07739887,7
1587771480,2020-04-24 23:38:00+00:00,219.5,219.5,219.5,219.5,0.0,0.00000000,0
1587771540,2020-04-24 23:39:00+00:00,219.5,219.5,219.5,219.5,0.0,0.00000000,0
1587771600,2020-04-24 23:40:00+00:00,219.5,219.7,219.5,219.7,219.7,0.03464420,1
1587771660,2020-04-24 23:41:00+00:00,219.8,220.1,219.8,220.1,220.0,9.56777172,6
1587771720,2020-04-24 23:42:00+00:00,220.1,220.1,220.1,220.1,0.0,0.00000000,0
1587771780,2020-04-24 23:43:00+00:00,220.1,220.1,220.1,220.1,0.0,0.00000000,0
1587771840,2020-04-24 23:44:00+00:00,220.1,220.1,220.1,220.1,220.1,0.00636076,4
1587771900,2020-04-24 23:45:00+00:00,220.1,220.1,220.1,220.1,0.0,0.00000000,0
1587771960,2020-04-24 23:46:00+00:00,220.1,220.1,220.1,220.1,0.0,0.00000000,0
1587772020,2020-04-24 23:47:00+00:00,220.1,220.1,220.1,220.1,220.1,2.46275000,3
1587772080,2020-04-24 23:48:00+00:00,220.1,220.4,220.1,220.4,220.3,10.00000000,3
1587772140,2020-04-24 23:49:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772200,2020-04-24 23:50:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772260,2020-04-24 23:51:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772320,2020-04-24 23:52:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772380,2020-04-24 23:53:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772440,2020-04-24 23:54:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772500,2020-04-24 23:55:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772560,2020-04-24 23:56:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772620,2020-04-24 23:57:00+00:00,220.4,220.4,220.4,220.4,0.0,0.00000000,0
1587772680,2020-04-24 23:58:00+00:00,219.9,220.0,219.9,220.0,219.9,0.95758287,2
1587772740,2020-04-24 23:59:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587772800,2020-04-25 00:00:00+00:00,220.0,220.0,220.0,220.0,220.0,0.00477273,3
1587772860,2020-04-25 00:01:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587772920,2020-04-25 00:02:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587772980,2020-04-25 00:03:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587773040,2020-04-25 00:04:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587773100,2020-04-25 00:05:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587773160,2020-04-25 00:06:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587773220,2020-04-25 00:07:00+00:00,220.0,220.0,220.0,220.0,0.0,0.00000000,0
1587773280,2020-04-25 00:08:00+00:00,220.0,220.0,219.4,219.4,219.4,0.25200000,2
1587773340,2020-04-25 00:09:00+00:00,219.4,219.4,219.4,219.4,0.0,0.00000000,0
1587773400,2020-04-25 00:10:00+00:00,219.4,219.4,219.3,219.3,219.3,10.00000000,1
1587773460,2020-04-25 00:11:00+00:00,219.3,219.3,219.3,219.3,0.0,0.00000000,0
1587773520,2020-04-25 00:12:00+00:00,219.3,219.3,218.8,218.8,218.9,4.32180660,7
1587773580,2020-04-25 00:13:00+00:00,218.8,218.8,218.8,218.8,0.0,0.00000000,0
1587773640,2020-04-25 00:14:00+00:00,218.8,219.0,218.8,219.0,218.9,0.06839945,2
1587773700,2020-04-25 00:15:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587773760,2020-04-25 00:16:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587773820,2020-04-25 00:17:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587773880,2020-04-25 00:18:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587773940,2020-04-25 00:19:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774000,2020-04-25 00:20:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774060,2020-04-25 00:21:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774120,2020-04-25 00:22:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774180,2020-04-25 00:23:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774240,2020-04-25 00:24:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774300,2020-04-25 00:25:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774360,2020-04-25 00:26:00+00:00,219.0,219.0,218.5,218.5,218.5,1.93000000,1
1587774420,2020-04-25 00:27:00+00:00,218.5,218.5,218.5,218.5,218.5,0.22906531,3
1587774480,2020-04-25 00:28:00+00:00,218.5,218.5,218.5,218.5,0.0,0.00000000,0
1587774540,2020-04-25 00:29:00+00:00,218.5,219.0,218.5,219.0,219.0,0.00159817,1
1587774600,2020-04-25 00:30:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774660,2020-04-25 00:31:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774720,2020-04-25 00:32:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774780,2020-04-25 00:33:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774840,2020-04-25 00:34:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774900,2020-04-25 00:35:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587774960,2020-04-25 00:36:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587775020,2020-04-25 00:37:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587775080,2020-04-25 00:38:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587775140,2020-04-25 00:39:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587775200,2020-04-25 00:40:00+00:00,219.0,219.0,219.0,219.0,0.0,0.00000000,0
1587775260,2020-04-25 00:41:00+00:00,219.0,219.0,218.3,218.3,218.3,0.96100000,1
1587775320,2020-04-25 00:42:00+00:00,218.3,218.3,218.3,218.3,0.0,0.00000000,0
1587775380,2020-04-25 00:43:00+00:00,218.3,218.3,218.3,218.3,0.0,0.00000000,0
1587775440,2020-04-25 00:44:00+00:00,218.3,218.3,218.3,218.3,0.0,0.00000000,0
1587775500,2020-04-25 00:45:00+00:00,218.3,218.3,218.3,218.3,0.0,0.00000000,0
1587775560,2020-04-25 00:46:00+00:00,218.3,218.3,218.3,218.3,0.0,0.00000000,0
1587775620,2020-04-25 00:47:00+00:00,218.1,218.1,218.0,218.0,218.0,2.64126991,4
1587775680,2020-04-25 00:48:00+00:00,218.0,218.1,218.0,218.1,218.1,0.00160477,1
1587775740,2020-04-25 00:49:00+00:00,218.1,218.1,218.1,218.1,0.0,0.00000000,0
1587775800,2020-04-25 00:50:00+00:00,218.1,218.1,218.1,218.1,0.0,0.00000000,0
1587775860,2020-04-25 00:51:00+00:00,218.1,218.1,218.1,218.1,0.0,0.00000000,0
1587775920,2020-04-25 00:52:00+00:00,218.1,218.1,218.1,218.1,0.0,0.00000000,0
1587775980,2020-04-25 00:53:00+00:00,218.1,218.1,218.1,218.1,0.0,0.00000000,0
1587776040,2020-04-25 00:54:00+00:00,218.1,218.1,218.1,218.1,0.0,0.00000000,0
1587776100,2020-04-25 00:55:00+00:00,218.0,218.4,218.0,218.4,218.3,0.06196242,8
1587776160,2020-04-25 00:56:00+00:00,218.4,218.4,218.4,218.4,0.0,0.00000000,0
