time,time_fmt,open,high,low,close,vwap,volume,count
1587165300,2020-04-17 23:15:00+00:00,2.6238,2.6721,2.6238,2.6663,2.6629,3965.55740021,22
1587166200,2020-04-17 23:30:00+00:00,2.6663,2.6663,2.6244,2.6324,2.6358,6229.39140673,15
1587167100,2020-04-17 23:45:00+00:00,2.6324,2.6324,2.6196,2.6196,2.6196,3471.42,1
1587168000,2020-04-18 00:00:00+00:00,2.6196,2.6196,2.6196,2.6196,0.0,0.0,0
1587168900,2020-04-18 00:15:00+00:00,2.628,2.6467,2.6228,2.6228,2.6344,4911.0527,14
1587169800,2020-04-18 00:30:00+00:00,2.6228,2.6228,2.6228,2.6228,0.0,0.0,0
1587170700,2020-04-18 00:45:00+00:00,2.6228,2.6228,2.6228,2.6228,0.0,0.0,0
1587171600,2020-04-18 01:00:00+00:00,2.6228,2.6475,2.6228,2.6475,2.6471,1685.5753,8
1587172500,2020-04-18 01:15:00+00:00,2.6475,2.6475,2.6475,2.6475,0.0,0.0,0
1587173400,2020-04-18 01:30:00+00:00,2.6475,2.6475,2.6475,2.6475,0.0,0.0,0
1587174300,2020-04-18 01:45:00+00:00,2.6475,2.6475,2.6475,2.6475,0.0,0.0,0
1587175200,2020-04-18 02:00:00+00:00,2.6519,2.6519999999999997,2.6519,2.6519999999999997,2.6519,351.6441,2
1587176100,2020-04-18 02:15:00+00:00,2.6519999999999997,2.6519999999999997,2.6519999999999997,2.6519999999999997,0.0,0.0,0
1587177000,2020-04-18 02:30:00+00:00,2.6519999999999997,2.6685,2.6519999999999997,2.6685,2.6625,1769.64770807,7
1587177900,2020-04-18 02:45:00+00:00,2.6685,2.6746,2.6519999999999997,2.6660000000000004,2.6618,7315.24842014,30
1587178800,2020-04-18 03:00:00+00:00,2.6608,2.6608,2.653,2.6549,2.6546,1753.029489,6
1587179700,2020-04-18 03:15:00+00:00,2.6549,2.6630000000000003,2.6549,2.6574,2.66,195.05335286,9
1587180600,2020-04-18 03:30:00+00:00,2.6574,2.6574,2.655,2.655,2.655,65.73231083,1
